id,prefix,LSSIN,SKU,marketplace_id,gl,gl_description,item_name,variance_type,variance,image,description,color_name,material_type,msrp,msrp_tax_amount,category_id,category_name,subcategory_id,subcategory_name,brand_id,brand_name,number_of_items,hts_code,parent_lssin,is_base_product,size,unit_of_measurement,country_of_origin,care_instructions,is_vintage,is_pre_order
77,LS,LS77,,1,1,gl_dining,Negro Vistas Aaron S. Platter,Size,30 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/files/fuente-negro-vistas-yellow-aaron-stewart-grande_accb6e37-5370-4901-b19d-27d9b409f949.jpg?v=1684167885,,Black & Yellow,Ceramic,1851,1554.84,2,serverware,9,platters,2,La Cartuja de Sevilla,1,,,,30,cm,Spain,Microwave and dishwasher safe (moderate use),,
78,LS,LS78,,1,1,gl_dining,Negro Vistas Aaron S. Platter,Size,25 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/files/34c327f9e4281635f3fd0811d71042a9_e767d9e2-f47d-4548-8617-37ab3bec7c05.jpg?v=1684167885,,Black & Yellow,Ceramic,1658,1392.72,2,serverware,9,platters,2,La Cartuja de Sevilla,1,,,,25,cm,Spain,Microwave and dishwasher safe (moderate use),,
79,LS,LS79,,1,1,gl_dining,Negro Vistas Aaron S.  Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/files/ensaladera-negro-vistas-yellow-aaron-stewart.jpg?v=1684167527,,Black & Yellow,Ceramic,2314,1943.76,2,serverware,31,salad_bowl,2,La Cartuja de Sevilla,1,,,,,,Spain,Microwave and dishwasher safe (moderate use),,
80,LS,LS80,,1,9,gl_services,Custom Made Design  Consultation with Molecot,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/files/IMG_1512.jpg?v=1683998715,"We will have a few design consultations via Zoom and in a few months your dream dinnerware will become real.
",,,2000,1680,11,consulting,32,custom_made_design ,7,Molecot,1,,,,,,France,,,
81,LS,LS81,,1,9,gl_services,Bridal Shower x Olivine  Makeup Masterclass,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/files/27032023-27032023-394A9499-Editcopia_4df0e46e-dab6-4361-a6fe-54fca9f2c279.jpg?v=1683925101,,,,21600,18144,11,consulting,33,class,12,La Social,1,,,,,,England,,,
82,LS,LS82,,1,1,gl_dining,Negro Vistas Aaron S. Tureen,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/files/sopera-negro-vistas-yellow-aaron-stewart.jpg?v=1683677110,,Black & Yellow,Ceramic,4341,3646.44,2,serverware,11,tureens,2,La Cartuja de Sevilla,1,,,,,,Spain,Microwave and dishwasher safe (moderate use),,
83,LS,LS83,,1,1,gl_dining,Cutipol Baguette - 1 Place,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/files/Cutipol-Baguette-Mirror-02.jpg?v=1683142826,"1 Table Fork, 1 Table Knife, 1 Table Spoon, 1 Dessert Spoon, 1 Dessert Spoon.",,Stainless Steel 18/10,1665,1398.6,3,flatware,,,8,Cutipol,3,,,,,,Portugal,Dishwasher Safe,,
84,LS,LS84,,1,1,gl_dining,Cutipol Line - 1 Place,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/files/Cutipol-Line-Mirror-02.jpg?v=1683142707,"1 Table Fork, 1 Table Knife, 1 Table Spoon, 1 Dessert Spoon, 1 Dessert Spoon.",,Stainless Steel 18/10,1665,1398.6,3,flatware,,,8,Cutipol,3,,,,,,Portugal,Dishwasher Safe,,
85,LS,LS85,,1,1,gl_dining,Cutipol Athena - 1 Place,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/files/Cutipol-Athena-Mirror-02.jpg?v=1683142550,"1 Table Fork, 1 Table Knife, 1 Table Spoon, 1 Dessert Spoon, 1 Dessert Spoon.",,Stainless Steel 18/10,1225,1029,3,flatware,,,8,Cutipol,3,,,,,,Portugal,Dishwasher Safe,,
86,LS,LS86,,1,1,gl_dining,Cutipol Sevigne - 1 Place,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/files/Cutipol-Sevigne-Mirror-02.jpg?v=1683142315,"1 Table Fork, 1 Table Knife, 1 Table Spoon, 1 Dessert Spoon, 1 Dessert Spoon.",,Stainless Steel 18/10,1225,1029,3,flatware,,,8,Cutipol,3,,,,,,Portugal,Dishwasher Safe,,
87,LS,LS87,,1,1,gl_dining,Los Encajeros Bilbao Dinner Napkins - Set of 8,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/files/AS7A7099_8a8cfe32-cbac-46ea-9a98-def969314c7e.jpg?v=1682645340,,,,5750,4830,5,table_linens,24,napkins,13,Los Encajeros,8,,,,,,Spain,,,
88,LS,LS88,,1,1,gl_dining,Cutipol D. Maria - 1 Place,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/files/Cutipol-D-Maria-Mirror-02.jpg?v=1683139372,"1 Table Fork, 1 Table Knife, 1 Table Spoon, 1 Dessert Spoon, 1 Dessert Spoon.",,Stainless Steel 18/10,1225,1029,3,flatware,,,8,Cutipol,4,,,,,,Portugal,Dishwasher Safe,,
89,LS,LS89,,1,7,gl_bathroom,Zagara Small Decorated Candle,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Zagara_Decorated_Candle_2021_W.jpg?v=1678832386,Burn Time: 30-35 hrs,Yellow,Wax,745,625.8,7,candles,,,3,Ortigia Sicilia,1,,,,150,gr,Italy,,,
90,LS,LS90,,1,7,gl_bathroom,Zagara Liquid Soap,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Zagara_Liquid_Soap_W_115.jpg?v=1678832140,,Yellow,Glycerine ,535,449.4,9,soaps_and_creams,,,3,Ortigia Sicilia,1,,,,300,ml,Italy,,,
91,LS,LS91,,1,1,gl_dining,Blue Ceramic Bowl,Size,10 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Large_Blue_Ceramic_Bowl_2711_W.jpg?v=1678831621,,Blue,Ceramic,450,378,1,dinnerware,5,bowls,3,Ortigia Sicilia,1,,,,10,cm,Italy,,,
92,LS,LS92,,1,1,gl_dining,Blue Ceramic Bowl,Size,14.5 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Small_Blue_Ceramic_Bowl_2713_W.jpg?v=1678831621,,Blue,Ceramic,657,551.88,1,dinnerware,5,bowls,3,Ortigia Sicilia,1,,,,14.5,cm,Italy,,,
93,LS,LS93,,1,1,gl_dining,Green Ceramic Bowl,Size,10 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Large_Green_Ceramic_Bowl_2710_W.jpg?v=1678830879,,Green,Ceramic,450,378,1,dinnerware,5,bowls,3,Ortigia Sicilia,1,,,,10,cm,Italy,,,
94,LS,LS94,,1,1,gl_dining,Green Ceramic Bowl,Size,14.5 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Small_Green_Ceramic_Bowl_2712_W.jpg?v=1678830879,,Green,Ceramic,657,551.88,1,dinnerware,5,bowls,3,Ortigia Sicilia,1,,,,14.5,cm,Italy,,,
95,LS,LS95,,1,4,gl_living_room,Assorted Small Glass Plates - Carreto,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-03-14at3.50.13PM.png?v=1678830631,"Size box: 14 x 14 x h. 11,5 cm
",,Glass,905,760.2,10,decorative,,,3,Ortigia Sicilia,1,,,,11 x 11 ,cm,Italy,,,
96,LS,LS96,,1,4,gl_living_room,Assorted Small Glass Plates,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Tin_5_Glass_Plate_W_099.jpg?v=1678830507,Size box: Ø 15 x h. 10 cm,,Glass,905,760.2,10,decorative,,,3,Ortigia Sicilia,1,,,,13,cm,Italy,,,
97,LS,LS97,,1,7,gl_bathroom,Hand Cream Set,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Hand_Cream_Tin_W_382.jpg?v=1678830268,,Orange,Glycerine & Olive Oil,905,760.2,9,soaps_and_creams,,,3,Ortigia Sicilia,3,,,,80,ml,Italy,,,
98,LS,LS98,,1,7,gl_bathroom,Florio Small Decorated Candle,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Florio_Decorated_Candle_2019_W.jpg?v=1678822626,Burn Time: 35 hrs,Light Blue,Wax,745,625.8,7,candles,,,3,Ortigia Sicilia,1,,,,150,gr,Italy,,,
99,LS,LS99,,1,7,gl_bathroom,Florio Liquid Soap & Body Cream Set,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Florio_LS_BC_W.jpg?v=1678822447,,Purple,Glycerine & Olive Oil,1440,1209.6,9,soaps_and_creams,,,3,Ortigia Sicilia,2,,,,300,ml,Italy,,,
100,LS,LS100,,1,7,gl_bathroom,Florio Liquid Soap,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Florio_Liquid_Soap_W_234.jpg?v=1678822236,,Purple,Glycerine,535,449.4,9,soaps_and_creams,,,3,Ortigia Sicilia,1,,,,300,ml,Italy,,,
101,LS,LS101,,1,7,gl_bathroom,Fico D'India  Liquid Soap & Body Cream Set,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-03-14at1.18.05PM.png?v=1678821506,,Green,Glycerine & Olive Oil,1440,1209.6,9,soaps_and_creams,,,3,Ortigia Sicilia,2,,,,300,ml,Italy,,,
102,LS,LS102,,1,7,gl_bathroom,Fico D'India  Liquid Soap,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Fico_Liquid_Soap_W_211.jpg?v=1678821112,,Green,Glycerine,535,449.4,9,soaps_and_creams,,,3,Ortigia Sicilia,1,,,,300,ml,Italy,,,
103,LS,LS103,,1,7,gl_bathroom,Ambra Nera Small Decorated Candle,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Ambra_Decorated_Candle_W_2017.jpg?v=1678820621,Burn Time: 35 hrs,Print,Wax,745,625.8,7,candles,,,3,Ortigia Sicilia,1,,,,150,gr,Italy,,,
104,LS,LS104,,1,7,gl_bathroom,Ambra Nera Liquid Soap & Body Cream Set,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Ambra_Body_Cream_Liquid_Soap_Set_W_944.jpg?v=1678820383,,Black,Glycerine & Olive Oil,1440,1209.6,9,soaps_and_creams,,,3,Ortigia Sicilia,2,,,,300,ml,Italy,,,
105,LS,LS105,,1,7,gl_bathroom,Ambra Nera Liquid Soap,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/Ambra_Liquid_Soap_W_315.jpg?v=1678819866,,Black,Glycerine,535,449.4,9,soaps_and_creams,,,3,Ortigia Sicilia,1,,,,300,ml,Italy,,,
106,LS,LS106,,1,1,gl_dining,Osieau Bleu Fruits Cake Platter,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/oiseau-bleu-fruits-gateau.png?v=1677689757,,Blue,Ceramic,2215,1860.6,2,serverware,34,cake_platter,1,Gien,1,,,,36,cm,France,Microwave and Dishwasher Safe (moderate use),,
107,LS,LS107,,1,1,gl_dining,Osieau Bleu Fruits Breakfast Cup -Set of 2,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/oiseau-bleu-fruits-the.png?v=1677689663,,Blue,Ceramic,2880,2419.2,1,dinnerware,7,tea_and_coffee,1,Gien,2,,,,16,cl,France,Microwave and Dishwasher Safe (moderate use),,
108,LS,LS108,,1,1,gl_dining,Osieau Bleu Breakfast Cup,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-03-01at10.04.25AM.png?v=1677689567,,Blue,Ceramic,1325,1113,1,dinnerware,7,tea_and_coffee,1,Gien,1,,,,16,cl,France,Microwave and Dishwasher Safe (moderate use),,
109,LS,LS109,,1,1,gl_dining,Osieau Bleu Salad Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-03-01at10.08.17AM_c17d0936-a842-4a90-b384-c67c606a5206.png?v=1677689460,,Blue,Ceramic,2810,2360.4,2,serverware,31,salad_bowl,1,Gien,1,,,,23,cm,France,Microwave and Dishwasher Safe (moderate use),,
110,LS,LS110,,1,1,gl_dining,Osieau Bleu Oval Tray,Size,22.5 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-03-01at10.08.54AM.png?v=1677689334,,Blue,Ceramic,1010,848.4,2,serverware,29,tray,1,Gien,1,,,,22.5,cm,France,Microwave and Dishwasher Safe (moderate use),,
111,LS,LS111,,1,1,gl_dining,Osieau Bleu Oval Tray,Size,37 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-03-01at10.01.29AM.png?v=1677689334,,Blue,Ceramic,3000,2520,2,serverware,29,tray,1,Gien,1,,,,37,cm,France,Microwave and Dishwasher Safe (moderate use),,
112,LS,LS112,,1,1,gl_dining,Osieau Bleu Fruits Bread Plate,Color,Cherry,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-03-01at10.15.57AM_f9819dfc-e391-4112-bcb4-23677b769ecd.png?v=1677689240,,Blue,Ceramic,620,520.8,1,dinnerware,6,bread_plates,1,Gien,1,,,,16.5,cm,France,Microwave and Dishwasher Safe (moderate use),,
113,LS,LS113,,1,1,gl_dining,Osieau Bleu Fruits Bread Plate,Color,Strawberries,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/1292ade2_2363ca9d-6511-4a13-8de4-b6e1ae08cdfe.png?v=1677689240,,Blue,Ceramic,620,520.8,1,dinnerware,6,bread_plates,1,Gien,1,,,,16.5,cm,France,Microwave and Dishwasher Safe (moderate use),,
114,LS,LS114,,1,1,gl_dining,Osieau Bleu Fruits Bread Plate,Color,Blackberries,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-03-01at10.16.04AM_0371c40d-f715-4f8e-b857-776d21e4cb8d.png?v=1677689240,,Blue,Ceramic,620,520.8,1,dinnerware,6,bread_plates,1,Gien,1,,,,16.5,cm,France,Microwave and Dishwasher Safe (moderate use),,
115,LS,LS115,,1,1,gl_dining,Osieau Bleu Fruits Bread Plate,Color,Fig,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-03-01at10.15.51AM_55f92db8-f6dc-49b9-9550-57464afd2882.png?v=1677689159,,Blue,Ceramic,620,520.8,1,dinnerware,6,bread_plates,1,Gien,1,,,,16.5,cm,France,Microwave and Dishwasher Safe (moderate use),,
116,LS,LS116,,1,1,gl_dining,Osieau Bleu Bread Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-03-01at10.01.55AM_a7a095b0-025d-43c3-a1da-744d11cad9d3.png?v=1677689070,,Blue,Ceramic,1980,1663.2,1,dinnerware,6,bread_plates,1,Gien,4,,,,16.5,cm,France,Microwave and Dishwasher Safe (moderate use),,
117,LS,LS117,,1,1,gl_dining,Osieau Bleu Fruits Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-03-01at10.08.17AM.png?v=1677689018,,Blue,Ceramic,865,726.6,1,dinnerware,5,bowls,1,Gien,1,,,,16,cm,France,Microwave and Dishwasher Safe (moderate use),,
118,LS,LS118,,1,1,gl_dining,Osieau Bleu Soup Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-03-01at10.01.46AM.png?v=1677688877,,Blue,Ceramic,830,697.2,1,dinnerware,3,soup_plates,1,Gien,1,,,,23,cm,France,Microwave and Dishwasher Safe (moderate use),,
119,LS,LS119,,1,1,gl_dining,Osieau Bleu Fruits Dessert Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-03-01at10.15.51AM.png?v=1677688633,,Blue,Ceramic,3140,2637.6,1,dinnerware,4,dessert_plates,1,Gien,4,,,,23.2,cm,France,Microwave and Dishwasher Safe (moderate use),,
120,LS,LS120,,1,1,gl_dining,Osieau Bleu Dessert Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-03-01at10.01.55AM.png?v=1677688515,,Blue,Ceramic,575,483,1,dinnerware,4,dessert_plates,1,Gien,1,,,,23.2,cm,France,Microwave and Dishwasher Safe (moderate use),,
121,LS,LS121,,1,1,gl_dining,Osieau Bleu Fruits Dinner Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-03-01at10.02.05AM.png?v=1677688276,,Blue,Ceramic,945,793.8,1,dinnerware,2,dinner_plates,1,Gien,1,,,,27.5,cm,France,Microwave and Dishwasher Safe (moderate use),,
122,LS,LS122,,1,1,gl_dining,Osieau Bleu Dinner Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/gien_oiseau_bleu.jpg?v=1677688184,,Blue,Ceramic,830,697.2,1,dinnerware,2,dinner_plates,1,Gien,1,,,,27.5,cm,France,Microwave and Dishwasher Safe (moderate use),,
123,LS,LS123,,1,1,gl_dining,Les Depareillees Blue Rebus Bread Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/boite_6_assiettes_a_dessert_rebus_1849b6d550_les_depareillees_bleu_gien_27880_2c9e53e2-6def-4457-881b-ea876e68663a.jpg?v=1677635118,,Blue,Ceramic,1620,1360.8,1,dinnerware,6,bread_plates,1,Gien,4,,,,12.8,cm,France,Microwave and Dishwasher Safe (moderate use),,
124,LS,LS124,,1,1,gl_dining,Les Depareillees Blue Osieau Bread Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/boite_6_assiettes_plates_oiseau_1849b6m326_les_depareillees_bleu_gien_27872_1d7aae54-d1d6-4512-800c-40d0d1fbf214.jpg?v=1677635091,,Blue,Ceramic,1620,1360.8,1,dinnerware,6,bread_plates,1,Gien,4,,,,12.8,cm,France,Microwave and Dishwasher Safe (moderate use),,
125,LS,LS125,,1,1,gl_dining,Les Depareillees Blue Vue D'orient Bread Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/boite_6_assiettes_plates_vues_d_orient_1849b6m650_les_depareillees_bleu_gien_27874.jpg?v=1677635040,,Blue,Ceramic,1620,1360.8,1,dinnerware,6,bread_plates,1,Gien,4,,,,12.8,cm,France,Microwave and Dishwasher Safe (moderate use),,
126,LS,LS126,,1,1,gl_dining,Les Depareillees Blue Monogramme Bread Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-02-28at7.25.55PM_878862c9-3434-41e5-800e-0c93463bc447.png?v=1677634992,,Blue,Ceramic,1620,1360.8,1,dinnerware,6,bread_plates,1,Gien,4,,,,12.8,cm,France,Microwave and Dishwasher Safe (moderate use),,
127,LS,LS127,,1,1,gl_dining,Les Depareillees Blue Rebus Dessert Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/boite_6_assiettes_a_dessert_rebus_1849b6d550_les_depareillees_bleu_gien_27880.jpg?v=1677634954,,Blue,Ceramic,2300,1932,1,dinnerware,4,dessert_plates,1,Gien,4,,,,23.2,cm,France,Microwave and Dishwasher Safe (moderate use),,
128,LS,LS128,,1,1,gl_dining,Les Depareillees Blue Osieau Dessert Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/boite_6_assiettes_plates_oiseau_1849b6m326_les_depareillees_bleu_gien_27872_14a5e439-3b9d-44a8-bbfa-69ad727cd14d.jpg?v=1677634891,,Blue,Ceramic,2300,1932,1,dinnerware,4,dessert_plates,1,Gien,4,,,,23.2,cm,France,Microwave and Dishwasher Safe (moderate use),,
129,LS,LS129,,1,1,gl_dining,Les Depareillees Blue Vue D'orient Dessert Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/zoom1_assiette-extra-vue-orient-depareillees-bleu-753291_e5af2edd-b92f-4321-a391-a9606a4c1fde.jpg?v=1677634789,,Blue,Ceramic,2300,1932,1,dinnerware,4,dessert_plates,1,Gien,4,,,,23.2,cm,France,Microwave and Dishwasher Safe (moderate use),,
130,LS,LS130,,1,1,gl_dining,Les Depareillees Blue Monogramme Dessert Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-02-28at7.25.55PM.png?v=1677634747,,Blue,Ceramic,2300,1932,1,dinnerware,4,dessert_plates,1,Gien,4,,,,23.2,cm,France,Microwave and Dishwasher Safe (moderate use),,
131,LS,LS131,,1,1,gl_dining,Les Depareillees Blue Rebus Dinner Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/boite_6_assiettes_plates_rebus_1849b6m550_les_depareillees_bleu_gien_27873.jpg?v=1677634571,,Blue,Ceramic,3320,2788.8,1,dinnerware,2,dinner_plates,1,Gien,4,,,,27.4,cm,France,Microwave and Dishwasher Safe (moderate use),,
132,LS,LS132,,1,1,gl_dining,Les Depareillees Blue Vue D'orient Dinner Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/zoom1_assiette-extra-vue-orient-depareillees-bleu-753291.jpg?v=1677634171,,Blue,Ceramic,3320,2788.8,1,dinnerware,2,dinner_plates,1,Gien,4,,,,27.4,cm,France,Microwave and Dishwasher Safe (moderate use),,
133,LS,LS133,,1,1,gl_dining,Les Depareillees Blue Monogramme Dinner Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-02-28at7.26.59PM.png?v=1677634057,,Blue,Ceramic,3320,2788.8,1,dinnerware,2,dinner_plates,1,Gien,4,,,,27.4,cm,France,Microwave and Dishwasher Safe (moderate use),,
134,LS,LS134,,1,1,gl_dining,Les Depareillees Green Vue D'orient Tray,Size,37 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-02-28at6.37.11PM.png?v=1677631103,,Green,Ceramic,1530,1285.2,2,serverware,29,tray,1,Gien,1,,,,37,cm,France,Microwave and Dishwasher Safe (moderate use),,
135,LS,LS135,,1,1,gl_dining,Les Depareillees Green Vue D'orient Tray,Size,46.5 cm,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-02-28at6.37.11PM.png?v=1677631103,,Green,Ceramic,2100,1764,2,serverware,29,tray,1,Gien,1,,,,46.5,cm,France,Microwave and Dishwasher Safe (moderate use),,
136,LS,LS136,,1,1,gl_dining,Les Depareillees Green Vue D'orient Breakfast Cup and Saucer - Set of 2,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/tasse-the-vert.png?v=1677866861,,Green,Ceramic,2470,2074.8,1,dinnerware,7,tea_and_coffee,1,Gien,2,,,,15.2,cm,France,Microwave and Dishwasher Safe (moderate use),,
137,LS,LS137,,1,1,gl_dining,Les Depareillees Green Vue D'orient Bowl,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/1841cou200-Gien-dinnerware-Les-Depareillees-Vert-2-1.jpg?v=1677630719,,Green,Ceramic,865,726.6,1,dinnerware,5,bowls,1,Gien,1,,,,16.5,cm,France,Microwave and Dishwasher Safe (moderate use),,
138,LS,LS138,,1,1,gl_dining,Les Depareillees Green Vue D'orient Bread Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-02-28at6.22.29PM.png?v=1677630384,,Green,Ceramic,1620,1360.8,1,dinnerware,6,bread_plates,1,Gien,4,,,,12.8,cm,France,Microwave and Dishwasher Safe (moderate use),,
139,LS,LS139,,1,1,gl_dining,Les Depareillees Green Osieau Bread Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-02-28at6.22.09PM.png?v=1677630318,,Green,Ceramic,1620,1360.8,1,dinnerware,6,bread_plates,1,Gien,4,,,,12.8,cm,France,Microwave and Dishwasher Safe (moderate use),,
140,LS,LS140,,1,1,gl_dining,Les Depareillees Green Monogramme Bread Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-02-28at6.21.56PM.png?v=1677630275,,Green,Ceramic,1620,1360.8,1,dinnerware,6,bread_plates,1,Gien,4,,,,12.8,cm,France,Microwave and Dishwasher Safe (moderate use),,
141,LS,LS141,,1,1,gl_dining,Les Depareillees Green Rebus Bread Plate - Set of 4,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-02-28at6.22.19PM.png?v=1677630192,,Green,Ceramic,1620,1360.8,1,dinnerware,6,bread_plates,1,Gien,4,,,,12.8,cm,France,Microwave and Dishwasher Safe (moderate use),,
142,LS,LS142,,1,1,gl_dining,Les Depareillees Green Rebus Dessert Plate,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-02-28at4.06.37PM.png?v=1677629529,,Green,Ceramic,575,483,1,dinnerware,4,dessert_plates,1,Gien,1,,,,23.2,cm,France,Microwave and Dishwasher Safe (moderate use),,
143,LS,LS143,,1,1,gl_dining,Les Depareillees Green Osieau Dessert Plate - Set of 3,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-02-28at4.06.06PM_24955fe4-81c8-49ec-915f-be5c2b6c8971.png?v=1677629465,,Green,Ceramic,1725,1449,1,dinnerware,4,dessert_plates,1,Gien,3,,,,23.2,cm,France,Microwave and Dishwasher Safe (moderate use),,
144,LS,LS144,,1,1,gl_dining,Les Deparielles Monogramme Dessert Plate - Set of 3,Title,Default Title,https://cdn.shopify.com/s/files/1/0508/0861/9187/products/ScreenShot2023-02-28at4.06.00PM.png?v=1677629205,,Green,Ceramic,1725,1449,1,dinnerware,4,dessert_plates,1,Gien,3,,,,23.2,cm,France,Microwave and Dishwasher Safe (moderate use),,
